fecha,indicador,valor,fuente
2023-02-13,TC_oficial_venta,199.0,argentinadatos.com
2023-02-14,TC_oficial_venta,199.0,argentinadatos.com
2023-02-15,TC_oficial_venta,199.0,argentinadatos.com
2023-02-16,TC_oficial_venta,200.0,argentinadatos.com
2023-02-17,TC_oficial_venta,201.0,argentinadatos.com
2023-02-18,TC_oficial_venta,201.0,argentinadatos.com
2023-02-19,TC_oficial_venta,201.0,argentinadatos.com
2023-02-20,TC_oficial_venta,201.0,argentinadatos.com
2023-02-21,TC_oficial_venta,201.0,argentinadatos.com
2023-02-22,TC_oficial_venta,202.0,argentinadatos.com
2023-02-23,TC_oficial_venta,202.0,argentinadatos.com
2023-02-24,TC_oficial_venta,203.0,argentinadatos.com
2023-02-25,TC_oficial_venta,203.0,argentinadatos.com
2023-02-26,TC_oficial_venta,203.0,argentinadatos.com
2023-02-27,TC_oficial_venta,204.0,argentinadatos.com
2023-02-28,TC_oficial_venta,204.0,argentinadatos.com
2023-03-01,TC_oficial_venta,205.0,argentinadatos.com
2023-03-02,TC_oficial_venta,205.0,argentinadatos.com
2023-03-03,TC_oficial_venta,206.0,argentinadatos.com
2023-03-04,TC_oficial_venta,206.0,argentinadatos.com
2023-03-05,TC_oficial_venta,206.0,argentinadatos.com
2023-03-06,TC_oficial_venta,207.0,argentinadatos.com
2023-03-07,TC_oficial_venta,207.0,argentinadatos.com
2023-03-08,TC_oficial_venta,207.0,argentinadatos.com
2023-03-09,TC_oficial_venta,207.0,argentinadatos.com
2023-03-10,TC_oficial_venta,208.0,argentinadatos.com
2023-03-11,TC_oficial_venta,208.0,argentinadatos.com
2023-03-12,TC_oficial_venta,208.0,argentinadatos.com
2023-03-13,TC_oficial_venta,209.0,argentinadatos.com
2023-03-14,TC_oficial_venta,209.0,argentinadatos.com
2023-03-15,TC_oficial_venta,210.0,argentinadatos.com
2023-03-16,TC_oficial_venta,210.0,argentinadatos.com
2023-03-17,TC_oficial_venta,211.0,argentinadatos.com
2023-03-18,TC_oficial_venta,211.0,argentinadatos.com
2023-03-19,TC_oficial_venta,211.0,argentinadatos.com
2023-03-20,TC_oficial_venta,212.0,argentinadatos.com
2023-03-21,TC_oficial_venta,212.0,argentinadatos.com
2023-03-22,TC_oficial_venta,213.0,argentinadatos.com
2023-03-23,TC_oficial_venta,213.0,argentinadatos.com
2023-03-24,TC_oficial_venta,213.0,argentinadatos.com
2023-03-25,TC_oficial_venta,213.0,argentinadatos.com
2023-03-26,TC_oficial_venta,213.0,argentinadatos.com
2023-03-27,TC_oficial_venta,214.0,argentinadatos.com
2023-03-28,TC_oficial_venta,215.0,argentinadatos.com
2023-03-29,TC_oficial_venta,216.0,argentinadatos.com
2023-03-30,TC_oficial_venta,216.0,argentinadatos.com
2023-03-31,TC_oficial_venta,216.0,argentinadatos.com
2023-04-01,TC_oficial_venta,216.0,argentinadatos.com
2023-04-02,TC_oficial_venta,216.0,argentinadatos.com
2023-04-03,TC_oficial_venta,217.0,argentinadatos.com
2023-04-04,TC_oficial_venta,218.0,argentinadatos.com
2023-04-05,TC_oficial_venta,219.0,argentinadatos.com
2023-04-06,TC_oficial_venta,219.0,argentinadatos.com
2023-04-07,TC_oficial_venta,219.0,argentinadatos.com
2023-04-08,TC_oficial_venta,219.0,argentinadatos.com
2023-04-09,TC_oficial_venta,219.0,argentinadatos.com
2023-04-10,TC_oficial_venta,221.0,argentinadatos.com
2023-04-11,TC_oficial_venta,221.0,argentinadatos.com
2023-04-12,TC_oficial_venta,221.0,argentinadatos.com
2023-04-13,TC_oficial_venta,222.0,argentinadatos.com
2023-04-14,TC_oficial_venta,222.0,argentinadatos.com
2023-04-15,TC_oficial_venta,222.0,argentinadatos.com
2023-04-16,TC_oficial_venta,222.0,argentinadatos.com
2023-04-17,TC_oficial_venta,223.0,argentinadatos.com
2023-04-18,TC_oficial_venta,224.0,argentinadatos.com
2023-04-19,TC_oficial_venta,225.0,argentinadatos.com
2023-04-20,TC_oficial_venta,225.0,argentinadatos.com
2023-04-21,TC_oficial_venta,226.0,argentinadatos.com
2023-04-22,TC_oficial_venta,226.0,argentinadatos.com
2023-04-23,TC_oficial_venta,226.0,argentinadatos.com
2023-04-24,TC_oficial_venta,227.0,argentinadatos.com
2023-04-25,TC_oficial_venta,228.0,argentinadatos.com
2023-04-26,TC_oficial_venta,228.0,argentinadatos.com
2023-04-27,TC_oficial_venta,229.0,argentinadatos.com
2023-04-28,TC_oficial_venta,230.0,argentinadatos.com
2023-04-29,TC_oficial_venta,230.0,argentinadatos.com
2023-04-30,TC_oficial_venta,230.0,argentinadatos.com
2023-05-01,TC_oficial_venta,230.0,argentinadatos.com
2023-05-02,TC_oficial_venta,232.0,argentinadatos.com
2023-05-03,TC_oficial_venta,233.0,argentinadatos.com
2023-05-04,TC_oficial_venta,234.0,argentinadatos.com
2023-05-05,TC_oficial_venta,236.0,argentinadatos.com
2023-05-06,TC_oficial_venta,236.0,argentinadatos.com
2023-05-07,TC_oficial_venta,236.0,argentinadatos.com
2023-05-08,TC_oficial_venta,238.0,argentinadatos.com
2023-05-09,TC_oficial_venta,239.0,argentinadatos.com
2023-05-10,TC_oficial_venta,240.0,argentinadatos.com
2023-05-11,TC_oficial_venta,240.0,argentinadatos.com
2023-05-12,TC_oficial_venta,240.0,argentinadatos.com
2023-05-13,TC_oficial_venta,240.0,argentinadatos.com
2023-05-14,TC_oficial_venta,240.0,argentinadatos.com
2023-05-15,TC_oficial_venta,241.0,argentinadatos.com
2023-05-16,TC_oficial_venta,242.0,argentinadatos.com
2023-05-17,TC_oficial_venta,243.0,argentinadatos.com
2023-05-18,TC_oficial_venta,243.0,argentinadatos.com
2023-05-19,TC_oficial_venta,244.0,argentinadatos.com
2023-05-20,TC_oficial_venta,244.0,argentinadatos.com
2023-05-21,TC_oficial_venta,244.0,argentinadatos.com
2023-05-22,TC_oficial_venta,245.0,argentinadatos.com
2023-05-23,TC_oficial_venta,246.0,argentinadatos.com
2023-05-24,TC_oficial_venta,247.0,argentinadatos.com
2023-05-25,TC_oficial_venta,247.0,argentinadatos.com
2023-05-26,TC_oficial_venta,247.0,argentinadatos.com
2023-05-27,TC_oficial_venta,247.0,argentinadatos.com
2023-05-28,TC_oficial_venta,247.0,argentinadatos.com
2023-05-29,TC_oficial_venta,249.0,argentinadatos.com
2023-05-30,TC_oficial_venta,250.0,argentinadatos.com
2023-05-31,TC_oficial_venta,250.0,argentinadatos.com
2023-06-01,TC_oficial_venta,251.0,argentinadatos.com
2023-06-02,TC_oficial_venta,252.0,argentinadatos.com
2023-06-03,TC_oficial_venta,252.0,argentinadatos.com
2023-06-04,TC_oficial_venta,252.0,argentinadatos.com
2023-06-05,TC_oficial_venta,254.0,argentinadatos.com
2023-06-06,TC_oficial_venta,255.0,argentinadatos.com
2023-06-07,TC_oficial_venta,255.0,argentinadatos.com
2023-06-08,TC_oficial_venta,256.0,argentinadatos.com
2023-06-09,TC_oficial_venta,257.0,argentinadatos.com
2023-06-10,TC_oficial_venta,257.0,argentinadatos.com
2023-06-11,TC_oficial_venta,257.0,argentinadatos.com
2023-06-12,TC_oficial_venta,259.0,argentinadatos.com
2023-06-13,TC_oficial_venta,259.0,argentinadatos.com
2023-06-14,TC_oficial_venta,260.0,argentinadatos.com
2023-06-15,TC_oficial_venta,261.0,argentinadatos.com
2023-06-16,TC_oficial_venta,262.0,argentinadatos.com
2023-06-17,TC_oficial_venta,262.0,argentinadatos.com
2023-06-18,TC_oficial_venta,262.0,argentinadatos.com
2023-06-19,TC_oficial_venta,262.0,argentinadatos.com
2023-06-20,TC_oficial_venta,262.0,argentinadatos.com
2023-06-21,TC_oficial_venta,264.0,argentinadatos.com
2023-06-22,TC_oficial_venta,265.0,argentinadatos.com
2023-06-23,TC_oficial_venta,266.0,argentinadatos.com
2023-06-24,TC_oficial_venta,266.0,argentinadatos.com
2023-06-25,TC_oficial_venta,266.0,argentinadatos.com
2023-06-26,TC_oficial_venta,267.0,argentinadatos.com
2023-06-27,TC_oficial_venta,268.0,argentinadatos.com
2023-06-28,TC_oficial_venta,268.0,argentinadatos.com
2023-06-29,TC_oficial_venta,269.0,argentinadatos.com
2023-06-30,TC_oficial_venta,270.0,argentinadatos.com
2023-07-01,TC_oficial_venta,270.0,argentinadatos.com
2023-07-02,TC_oficial_venta,270.0,argentinadatos.com
2023-07-03,TC_oficial_venta,272.0,argentinadatos.com
2023-07-04,TC_oficial_venta,272.0,argentinadatos.com
2023-07-05,TC_oficial_venta,273.0,argentinadatos.com
2023-07-06,TC_oficial_venta,274.0,argentinadatos.com
2023-07-07,TC_oficial_venta,274.0,argentinadatos.com
2023-07-08,TC_oficial_venta,274.0,argentinadatos.com
2023-07-09,TC_oficial_venta,274.0,argentinadatos.com
2023-07-10,TC_oficial_venta,276.0,argentinadatos.com
2023-07-11,TC_oficial_venta,277.0,argentinadatos.com
2023-07-12,TC_oficial_venta,277.0,argentinadatos.com
2023-07-13,TC_oficial_venta,278.0,argentinadatos.com
2023-07-14,TC_oficial_venta,278.0,argentinadatos.com
2023-07-15,TC_oficial_venta,278.0,argentinadatos.com
2023-07-16,TC_oficial_venta,278.0,argentinadatos.com
2023-07-17,TC_oficial_venta,280.0,argentinadatos.com
2023-07-18,TC_oficial_venta,281.0,argentinadatos.com
2023-07-19,TC_oficial_venta,281.0,argentinadatos.com
2023-07-20,TC_oficial_venta,282.0,argentinadatos.com
2023-07-21,TC_oficial_venta,283.0,argentinadatos.com
2023-07-22,TC_oficial_venta,283.0,argentinadatos.com
2023-07-23,TC_oficial_venta,283.0,argentinadatos.com
2023-07-24,TC_oficial_venta,284.0,argentinadatos.com
2023-07-25,TC_oficial_venta,285.0,argentinadatos.com
2023-07-26,TC_oficial_venta,285.0,argentinadatos.com
2023-07-27,TC_oficial_venta,286.0,argentinadatos.com
2023-07-28,TC_oficial_venta,287.0,argentinadatos.com
2023-07-29,TC_oficial_venta,287.0,argentinadatos.com
2023-07-30,TC_oficial_venta,287.0,argentinadatos.com
2023-07-31,TC_oficial_venta,288.0,argentinadatos.com
2023-08-01,TC_oficial_venta,289.0,argentinadatos.com
2023-08-02,TC_oficial_venta,290.0,argentinadatos.com
2023-08-03,TC_oficial_venta,291.0,argentinadatos.com
2023-08-04,TC_oficial_venta,292.0,argentinadatos.com
2023-08-05,TC_oficial_venta,292.0,argentinadatos.com
2023-08-06,TC_oficial_venta,292.0,argentinadatos.com
2023-08-07,TC_oficial_venta,295.0,argentinadatos.com
2023-08-08,TC_oficial_venta,297.0,argentinadatos.com
2023-08-09,TC_oficial_venta,298.0,argentinadatos.com
2023-08-10,TC_oficial_venta,299.0,argentinadatos.com
2023-08-11,TC_oficial_venta,300.0,argentinadatos.com
2023-08-12,TC_oficial_venta,300.0,argentinadatos.com
2023-08-13,TC_oficial_venta,300.0,argentinadatos.com
2023-08-14,TC_oficial_venta,366.0,argentinadatos.com
2023-08-15,TC_oficial_venta,367.0,argentinadatos.com
2023-08-16,TC_oficial_venta,367.0,argentinadatos.com
2023-08-17,TC_oficial_venta,367.0,argentinadatos.com
2023-08-18,TC_oficial_venta,367.0,argentinadatos.com
2023-08-19,TC_oficial_venta,367.0,argentinadatos.com
2023-08-20,TC_oficial_venta,367.0,argentinadatos.com
2023-08-21,TC_oficial_venta,367.0,argentinadatos.com
2023-08-22,TC_oficial_venta,367.0,argentinadatos.com
2023-08-23,TC_oficial_venta,367.0,argentinadatos.com
2023-08-24,TC_oficial_venta,367.0,argentinadatos.com
2023-08-25,TC_oficial_venta,367.0,argentinadatos.com
2023-08-26,TC_oficial_venta,367.0,argentinadatos.com
2023-08-27,TC_oficial_venta,367.0,argentinadatos.com
2023-08-28,TC_oficial_venta,367.0,argentinadatos.com
2023-08-29,TC_oficial_venta,367.0,argentinadatos.com
2023-08-30,TC_oficial_venta,367.0,argentinadatos.com
2023-08-31,TC_oficial_venta,367.0,argentinadatos.com
2023-09-01,TC_oficial_venta,367.0,argentinadatos.com
2023-09-02,TC_oficial_venta,367.0,argentinadatos.com
2023-09-03,TC_oficial_venta,367.0,argentinadatos.com
2023-09-04,TC_oficial_venta,367.0,argentinadatos.com
2023-09-05,TC_oficial_venta,367.0,argentinadatos.com
2023-09-06,TC_oficial_venta,367.0,argentinadatos.com
2023-09-07,TC_oficial_venta,367.0,argentinadatos.com
2023-09-08,TC_oficial_venta,366.64,argentinadatos.com
2023-09-09,TC_oficial_venta,366.64,argentinadatos.com
2023-09-10,TC_oficial_venta,366.64,argentinadatos.com
2023-09-11,TC_oficial_venta,366.64,argentinadatos.com
2023-09-12,TC_oficial_venta,366.64,argentinadatos.com
2023-09-13,TC_oficial_venta,366.64,argentinadatos.com
2023-09-14,TC_oficial_venta,366.65,argentinadatos.com
2023-09-15,TC_oficial_venta,366.64,argentinadatos.com
2023-09-16,TC_oficial_venta,366.64,argentinadatos.com
2023-09-17,TC_oficial_venta,366.64,argentinadatos.com
2023-09-18,TC_oficial_venta,366.64,argentinadatos.com
2023-09-19,TC_oficial_venta,366.64,argentinadatos.com
2023-09-20,TC_oficial_venta,366.64,argentinadatos.com
2023-09-21,TC_oficial_venta,366.64,argentinadatos.com
2023-09-22,TC_oficial_venta,366.65,argentinadatos.com
2023-09-23,TC_oficial_venta,366.65,argentinadatos.com
2023-09-24,TC_oficial_venta,366.65,argentinadatos.com
2023-09-25,TC_oficial_venta,366.64,argentinadatos.com
2023-09-26,TC_oficial_venta,366.7,argentinadatos.com
2023-09-27,TC_oficial_venta,366.91,argentinadatos.com
2023-09-28,TC_oficial_venta,366.9,argentinadatos.com
2023-09-29,TC_oficial_venta,366.9,argentinadatos.com
2023-09-30,TC_oficial_venta,366.9,argentinadatos.com
2023-10-01,TC_oficial_venta,366.9,argentinadatos.com
2023-10-02,TC_oficial_venta,366.86,argentinadatos.com
2023-10-03,TC_oficial_venta,366.91,argentinadatos.com
2023-10-04,TC_oficial_venta,367.23,argentinadatos.com
2023-10-05,TC_oficial_venta,367.23,argentinadatos.com
2023-10-06,TC_oficial_venta,367.23,argentinadatos.com
2023-10-07,TC_oficial_venta,367.23,argentinadatos.com
2023-10-08,TC_oficial_venta,367.23,argentinadatos.com
2023-10-09,TC_oficial_venta,367.24,argentinadatos.com
2023-10-10,TC_oficial_venta,367.39,argentinadatos.com
2023-10-11,TC_oficial_venta,367.39,argentinadatos.com
2023-10-12,TC_oficial_venta,367.39,argentinadatos.com
2023-10-13,TC_oficial_venta,367.39,argentinadatos.com
2023-10-14,TC_oficial_venta,367.39,argentinadatos.com
2023-10-15,TC_oficial_venta,367.39,argentinadatos.com
2023-10-16,TC_oficial_venta,367.17,argentinadatos.com
2023-10-17,TC_oficial_venta,368.19,argentinadatos.com
2023-10-18,TC_oficial_venta,368.6,argentinadatos.com
2023-10-19,TC_oficial_venta,368.6,argentinadatos.com
2023-10-20,TC_oficial_venta,368.6,argentinadatos.com
2023-10-21,TC_oficial_venta,368.6,argentinadatos.com
2023-10-22,TC_oficial_venta,368.6,argentinadatos.com
2023-10-23,TC_oficial_venta,368.6,argentinadatos.com
2023-10-24,TC_oficial_venta,368.6,argentinadatos.com
2023-10-25,TC_oficial_venta,368.6,argentinadatos.com
2023-10-26,TC_oficial_venta,368.6,argentinadatos.com
2023-10-27,TC_oficial_venta,368.6,argentinadatos.com
2023-10-28,TC_oficial_venta,368.6,argentinadatos.com
2023-10-29,TC_oficial_venta,368.6,argentinadatos.com
2023-10-30,TC_oficial_venta,368.6,argentinadatos.com
2023-10-31,TC_oficial_venta,368.6,argentinadatos.com
2023-11-01,TC_oficial_venta,368.6,argentinadatos.com
2023-11-02,TC_oficial_venta,368.6,argentinadatos.com
2023-11-03,TC_oficial_venta,368.6,argentinadatos.com
2023-11-04,TC_oficial_venta,368.6,argentinadatos.com
2023-11-05,TC_oficial_venta,368.6,argentinadatos.com
2023-11-06,TC_oficial_venta,365.5,argentinadatos.com
2023-11-07,TC_oficial_venta,365.5,argentinadatos.com
2023-11-08,TC_oficial_venta,365.5,argentinadatos.com
2023-11-09,TC_oficial_venta,365.5,argentinadatos.com
2023-11-10,TC_oficial_venta,365.5,argentinadatos.com
2023-11-11,TC_oficial_venta,365.5,argentinadatos.com
2023-11-12,TC_oficial_venta,365.5,argentinadatos.com
2023-11-13,TC_oficial_venta,365.5,argentinadatos.com
2023-11-14,TC_oficial_venta,365.5,argentinadatos.com
2023-11-15,TC_oficial_venta,368.5,argentinadatos.com
2023-11-16,TC_oficial_venta,369.0,argentinadatos.com
2023-11-17,TC_oficial_venta,369.5,argentinadatos.com
2023-11-18,TC_oficial_venta,369.5,argentinadatos.com
2023-11-19,TC_oficial_venta,369.5,argentinadatos.com
2023-11-20,TC_oficial_venta,369.5,argentinadatos.com
2023-11-21,TC_oficial_venta,371.5,argentinadatos.com
2023-11-22,TC_oficial_venta,372.0,argentinadatos.com
2023-11-23,TC_oficial_venta,372.5,argentinadatos.com
2023-11-24,TC_oficial_venta,373.0,argentinadatos.com
2023-11-25,TC_oficial_venta,373.0,argentinadatos.com
2023-11-26,TC_oficial_venta,373.0,argentinadatos.com
2023-11-27,TC_oficial_venta,374.5,argentinadatos.com
2023-11-28,TC_oficial_venta,375.0,argentinadatos.com
2023-11-29,TC_oficial_venta,375.5,argentinadatos.com
2023-11-30,TC_oficial_venta,376.0,argentinadatos.com
2023-12-01,TC_oficial_venta,376.5,argentinadatos.com
2023-12-02,TC_oficial_venta,376.5,argentinadatos.com
2023-12-03,TC_oficial_venta,376.5,argentinadatos.com
2023-12-04,TC_oficial_venta,378.0,argentinadatos.com
2023-12-05,TC_oficial_venta,378.5,argentinadatos.com
2023-12-06,TC_oficial_venta,379.0,argentinadatos.com
2023-12-07,TC_oficial_venta,400.5,argentinadatos.com
2023-12-08,TC_oficial_venta,400.5,argentinadatos.com
2023-12-09,TC_oficial_venta,400.5,argentinadatos.com
2023-12-10,TC_oficial_venta,400.5,argentinadatos.com
2023-12-11,TC_oficial_venta,400.5,argentinadatos.com
2023-12-12,TC_oficial_venta,400.5,argentinadatos.com
2023-12-13,TC_oficial_venta,820.0,argentinadatos.com
2023-12-14,TC_oficial_venta,820.62,argentinadatos.com
2023-12-15,TC_oficial_venta,821.0,argentinadatos.com
2023-12-16,TC_oficial_venta,821.0,argentinadatos.com
2023-12-17,TC_oficial_venta,821.0,argentinadatos.com
2023-12-18,TC_oficial_venta,822.5,argentinadatos.com
2023-12-19,TC_oficial_venta,823.0,argentinadatos.com
2023-12-20,TC_oficial_venta,823.5,argentinadatos.com
2023-12-21,TC_oficial_venta,824.0,argentinadatos.com
2023-12-22,TC_oficial_venta,824.5,argentinadatos.com
2023-12-23,TC_oficial_venta,824.5,argentinadatos.com
2023-12-24,TC_oficial_venta,824.5,argentinadatos.com
2023-12-25,TC_oficial_venta,824.5,argentinadatos.com
2023-12-26,TC_oficial_venta,826.75,argentinadatos.com
2023-12-27,TC_oficial_venta,827.25,argentinadatos.com
2023-12-28,TC_oficial_venta,827.75,argentinadatos.com
2023-12-29,TC_oficial_venta,828.25,argentinadatos.com
2023-12-30,TC_oficial_venta,828.25,argentinadatos.com
2023-12-31,TC_oficial_venta,828.25,argentinadatos.com
2024-01-01,TC_oficial_venta,828.25,argentinadatos.com
2024-01-02,TC_oficial_venta,830.25,argentinadatos.com
2024-01-03,TC_oficial_venta,831.0,argentinadatos.com
2024-01-04,TC_oficial_venta,831.5,argentinadatos.com
2024-01-05,TC_oficial_venta,832.0,argentinadatos.com
2024-01-06,TC_oficial_venta,832.0,argentinadatos.com
2024-01-07,TC_oficial_venta,832.0,argentinadatos.com
2024-01-08,TC_oficial_venta,833.5,argentinadatos.com
2024-01-09,TC_oficial_venta,834.0,argentinadatos.com
2024-01-10,TC_oficial_venta,834.5,argentinadatos.com
2024-01-11,TC_oficial_venta,835.0,argentinadatos.com
2024-01-12,TC_oficial_venta,835.5,argentinadatos.com
2024-01-13,TC_oficial_venta,835.5,argentinadatos.com
2024-01-14,TC_oficial_venta,835.5,argentinadatos.com
2024-01-15,TC_oficial_venta,837.25,argentinadatos.com
2024-01-16,TC_oficial_venta,837.75,argentinadatos.com
2024-01-17,TC_oficial_venta,838.25,argentinadatos.com
2024-01-18,TC_oficial_venta,838.75,argentinadatos.com
2024-01-19,TC_oficial_venta,839.25,argentinadatos.com
2024-01-20,TC_oficial_venta,839.25,argentinadatos.com
2024-01-21,TC_oficial_venta,839.25,argentinadatos.com
2024-01-22,TC_oficial_venta,840.75,argentinadatos.com
2024-01-23,TC_oficial_venta,841.25,argentinadatos.com
2024-01-24,TC_oficial_venta,841.75,argentinadatos.com
2024-01-25,TC_oficial_venta,842.25,argentinadatos.com
2024-01-26,TC_oficial_venta,842.75,argentinadatos.com
2024-01-27,TC_oficial_venta,842.75,argentinadatos.com
2024-01-28,TC_oficial_venta,842.75,argentinadatos.com
2024-01-29,TC_oficial_venta,844.5,argentinadatos.com
2024-01-30,TC_oficial_venta,845.0,argentinadatos.com
2024-01-31,TC_oficial_venta,845.5,argentinadatos.com
2024-02-01,TC_oficial_venta,846.0,argentinadatos.com
2024-02-02,TC_oficial_venta,846.5,argentinadatos.com
2024-02-03,TC_oficial_venta,846.5,argentinadatos.com
2024-02-04,TC_oficial_venta,846.5,argentinadatos.com
2024-02-05,TC_oficial_venta,848.0,argentinadatos.com
2024-02-06,TC_oficial_venta,848.5,argentinadatos.com
2024-02-07,TC_oficial_venta,849.0,argentinadatos.com
2024-02-08,TC_oficial_venta,849.5,argentinadatos.com
2024-02-09,TC_oficial_venta,850.0,argentinadatos.com
2024-02-10,TC_oficial_venta,850.0,argentinadatos.com
2024-02-11,TC_oficial_venta,850.0,argentinadatos.com
2024-02-12,TC_oficial_venta,850.0,argentinadatos.com
2024-02-13,TC_oficial_venta,850.0,argentinadatos.com
2024-02-14,TC_oficial_venta,853.0,argentinadatos.com
2024-02-15,TC_oficial_venta,853.5,argentinadatos.com
2024-02-16,TC_oficial_venta,854.0,argentinadatos.com
2024-02-17,TC_oficial_venta,854.0,argentinadatos.com
2024-02-18,TC_oficial_venta,854.0,argentinadatos.com
2024-02-19,TC_oficial_venta,855.5,argentinadatos.com
2024-02-20,TC_oficial_venta,856.0,argentinadatos.com
2024-02-21,TC_oficial_venta,856.5,argentinadatos.com
2024-02-22,TC_oficial_venta,857.0,argentinadatos.com
2024-02-23,TC_oficial_venta,857.5,argentinadatos.com
2024-02-24,TC_oficial_venta,857.5,argentinadatos.com
2024-02-25,TC_oficial_venta,857.5,argentinadatos.com
2024-02-26,TC_oficial_venta,859.5,argentinadatos.com
2024-02-27,TC_oficial_venta,860.0,argentinadatos.com
2024-02-28,TC_oficial_venta,860.5,argentinadatos.com
2024-02-29,TC_oficial_venta,861.0,argentinadatos.com
2024-03-01,TC_oficial_venta,861.5,argentinadatos.com
2024-03-02,TC_oficial_venta,861.5,argentinadatos.com
2024-03-03,TC_oficial_venta,861.5,argentinadatos.com
2024-03-04,TC_oficial_venta,863.0,argentinadatos.com
2024-03-05,TC_oficial_venta,864.0,argentinadatos.com
2024-03-06,TC_oficial_venta,864.5,argentinadatos.com
2024-03-07,TC_oficial_venta,865.0,argentinadatos.com
2024-03-08,TC_oficial_venta,865.5,argentinadatos.com
2024-03-09,TC_oficial_venta,865.5,argentinadatos.com
2024-03-10,TC_oficial_venta,865.5,argentinadatos.com
2024-03-11,TC_oficial_venta,867.0,argentinadatos.com
2024-03-12,TC_oficial_venta,867.5,argentinadatos.com
2024-03-13,TC_oficial_venta,868.5,argentinadatos.com
2024-03-14,TC_oficial_venta,869.0,argentinadatos.com
2024-03-15,TC_oficial_venta,869.5,argentinadatos.com
2024-03-16,TC_oficial_venta,869.5,argentinadatos.com
2024-03-17,TC_oficial_venta,869.5,argentinadatos.com
2024-03-18,TC_oficial_venta,871.0,argentinadatos.com
2024-03-19,TC_oficial_venta,871.5,argentinadatos.com
2024-03-20,TC_oficial_venta,872.0,argentinadatos.com
2024-03-21,TC_oficial_venta,872.5,argentinadatos.com
2024-03-22,TC_oficial_venta,873.5,argentinadatos.com
2024-03-23,TC_oficial_venta,873.5,argentinadatos.com
2024-03-24,TC_oficial_venta,873.5,argentinadatos.com
2024-03-25,TC_oficial_venta,875.0,argentinadatos.com
2024-03-26,TC_oficial_venta,875.5,argentinadatos.com
2024-03-27,TC_oficial_venta,876.0,argentinadatos.com
2024-03-28,TC_oficial_venta,876.0,argentinadatos.com
2024-03-29,TC_oficial_venta,876.0,argentinadatos.com
2024-03-30,TC_oficial_venta,876.0,argentinadatos.com
2024-03-31,TC_oficial_venta,876.0,argentinadatos.com
2024-04-01,TC_oficial_venta,876.0,argentinadatos.com
2024-04-02,TC_oficial_venta,876.0,argentinadatos.com
2024-04-03,TC_oficial_venta,880.0,argentinadatos.com
2024-04-04,TC_oficial_venta,880.5,argentinadatos.com
2024-04-05,TC_oficial_venta,881.5,argentinadatos.com
2024-04-06,TC_oficial_venta,881.5,argentinadatos.com
2024-04-07,TC_oficial_venta,881.5,argentinadatos.com
2024-04-08,TC_oficial_venta,883.0,argentinadatos.com
2024-04-09,TC_oficial_venta,883.5,argentinadatos.com
2024-04-10,TC_oficial_venta,883.5,argentinadatos.com
2024-04-11,TC_oficial_venta,884.5,argentinadatos.com
2024-04-12,TC_oficial_venta,885.5,argentinadatos.com
2024-04-13,TC_oficial_venta,885.5,argentinadatos.com
2024-04-14,TC_oficial_venta,885.5,argentinadatos.com
2024-04-15,TC_oficial_venta,887.0,argentinadatos.com
2024-04-16,TC_oficial_venta,887.5,argentinadatos.com
2024-04-17,TC_oficial_venta,888.0,argentinadatos.com
2024-04-18,TC_oficial_venta,888.5,argentinadatos.com
2024-04-19,TC_oficial_venta,890.0,argentinadatos.com
2024-04-20,TC_oficial_venta,890.0,argentinadatos.com
2024-04-21,TC_oficial_venta,890.0,argentinadatos.com
2024-04-22,TC_oficial_venta,892.0,argentinadatos.com
2024-04-23,TC_oficial_venta,892.0,argentinadatos.com
2024-04-24,TC_oficial_venta,892.5,argentinadatos.com
2024-04-25,TC_oficial_venta,893.0,argentinadatos.com
2024-04-26,TC_oficial_venta,894.0,argentinadatos.com
2024-04-27,TC_oficial_venta,894.0,argentinadatos.com
2024-04-28,TC_oficial_venta,894.0,argentinadatos.com
2024-04-29,TC_oficial_venta,895.5,argentinadatos.com
2024-04-30,TC_oficial_venta,896.0,argentinadatos.com
2024-05-01,TC_oficial_venta,896.0,argentinadatos.com
2024-05-02,TC_oficial_venta,897.0,argentinadatos.com
2024-05-03,TC_oficial_venta,897.5,argentinadatos.com
2024-05-04,TC_oficial_venta,897.5,argentinadatos.com
2024-05-05,TC_oficial_venta,897.5,argentinadatos.com
2024-05-06,TC_oficial_venta,899.0,argentinadatos.com
2024-05-07,TC_oficial_venta,899.5,argentinadatos.com
2024-05-08,TC_oficial_venta,900.5,argentinadatos.com
2024-05-09,TC_oficial_venta,901.0,argentinadatos.com
2024-05-10,TC_oficial_venta,901.5,argentinadatos.com
2024-05-11,TC_oficial_venta,901.5,argentinadatos.com
2024-05-12,TC_oficial_venta,901.5,argentinadatos.com
2024-05-13,TC_oficial_venta,903.0,argentinadatos.com
2024-05-14,TC_oficial_venta,904.0,argentinadatos.com
2024-05-15,TC_oficial_venta,904.5,argentinadatos.com
2024-05-16,TC_oficial_venta,905.0,argentinadatos.com
2024-05-17,TC_oficial_venta,905.5,argentinadatos.com
2024-05-18,TC_oficial_venta,905.5,argentinadatos.com
2024-05-19,TC_oficial_venta,905.5,argentinadatos.com
2024-05-20,TC_oficial_venta,907.5,argentinadatos.com
2024-05-21,TC_oficial_venta,908.0,argentinadatos.com
2024-05-22,TC_oficial_venta,908.5,argentinadatos.com
2024-05-23,TC_oficial_venta,909.0,argentinadatos.com
